# EmotiVoice voice catalogue from https://github.com/netease-youdao/EmotiVoice/wiki/%F0%9F%98%8A-voice-wiki-page
8051	F	Maria Kasper	Clear, soothing, expressive
11614	F	Sylviamb	Crisp, melodic, captivating
9017	M	John Van Stan	Rich, resonant, engaging
6097	M	Phil Benson	Smooth, mellow, resonant.
6671	M	Tony Oliva	Smooth, charismatic, dynamic
6670	M	Mike Pelton
9136	F	Helen Taylor
11697	F	Celine Major
92	F	Cori Samuel	Lively, expressive, energetic
12787	F	LikeManyWaters
1006	F	Marta Kornowska
1012	F	Lizzie Oldfather
1018	M	JimmyLogan
101	M	paulino
1025	M	rdmagpie
1027	M	Brooks Jensen
1028	M	Tim Lundeen
102	F	Linda Leu
1034	M	Kevin O'Coin
103	F	Karen Savage
1040	M	John Garvin
1046	M	durnburr
1049	M	Sam Fold
104	F	Laura M.D.
1050	F	entada
1051	F	E. Moulton
1052	F	Kathy Jacobs
1058	M	James Tiley
1061	F	Missie
1065	M	Justin Brett
1066	F	Laurie Anne Walden
1069	F	Dawn
1079	F	Mary aka Breadchick
107	M	John Greenman
1081	M	Fracture
1084	F	Nichole Karl
1085	M	hefyd
1088	F	Christabel
1092	F	Maria
1093	F	Kiki Baessell
1094	M	tubeyes
1096	M	Geoff Dugwyler
1097	M	Euthymius
1098	F	Merryb
1107	M	Jason Oakley
110	F	Cynthia Lyons (1946-2011)
1110	M	Graeme Jolliffe
1112	M	RedToby
1116	F	Megan Stemm-Wade
111	F	Linda Wilcox
1121	M	John Lieder
1124	F	Ancilla
112	F	Christiane Levesque
1132	M	Giles Baker
1152	F	Millbeach
1154	F	Larysa Jaworski
1160	M	Gary Gilberd
1161	M	Dominic Moore
1165	M	Bob Graff
1166	F	Debra Lynn
1168	F	Ree
1171	F	Julia Claussen
1175	M	Brother Patrick
1179	M	Alan Chant
1182	M	Brett Condron
1183	F	roolynninms
1184	M	Jeremy Pavier
1187	M	Paul Hansen
118	M	Alex Buie
1195	F	Jennette Selig
119	M	Alex Patterson
1200	M	hosmer_angel
1222	M	Joseph Ugoretz
1224	F	Heather Duncan
1225	M	Chris Langston
1226	M	Russ Lemker
122	M	J.C.
1230	M	Ian Skillen
1235	M	Tim Gregory
1239	M	Scott Robbins
